source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_pseudo_v2_pangenes/PlasmoDB68_PfalciparumDd2_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumDd2	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumNF54	
PfDd2_070022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070022900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070023900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070024900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070025900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070026900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070027900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070028900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0726050	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	
PfDd2_070029300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070029900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070030900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070031900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_070032300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070032900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070033700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070034900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_070035000	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	
PfDd2_070035100	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	
PF3D7_0732100	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	
PF3D7_0732200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0732300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0732400	0	0	0	0	1	0	0	1	2	1	0	1	0	0	1	1	
PF3D7_0732500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0732600	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	
PF3D7_0732700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0732800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0732900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0733000	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0800100	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	
PF3D7_0800500	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	
PF3D7_0800600	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	
PfDd2_080006000	2	1	1	3	1	1	1	1	3	1	0	1	1	1	2	1	
PF3D7_0800750	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	
PfDd2_080006300	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	
PfDd2_080006400	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	
PfDd2_080006500	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	
PfDd2_080006700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080006800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080006900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080007900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080008900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080009900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080010900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080011900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080012900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080013700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0808600	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	
PF3D7_0808700	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	
PF3D7_0808800	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	
PF3D7_0808900	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	
PF3D7_0809100	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	
PfDd2_080014400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080014500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080014600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080014700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080014800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080014900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080015900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080016900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080017900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080018900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080019900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080020900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080021900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080022900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080023900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_080024600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
