source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_for_growth_pangenes/PlasmoDB68_PfalciparumNF135C10_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumNF135C10	PlasmoDB-68_PfalciparumNF135C10	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumSD01	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_PfalciparumNF54	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumTG01	PlasmoDB-68_PfalciparumML01	
PfNF135_060031400	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	
PfNF135_060031500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060031600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060031700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060031800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060031900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060032800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0628700	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	
PfNF135_060033000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060033900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060034900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060035000	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	
PfNF135_060035100	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_060035200	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_060035300	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	
PfNF135_060035700	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	
PfNF135_060035800	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	
PfNF135_060035900	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	
PF3D7_0631600	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	
PF3D7_0631800	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0631900	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0632000	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	
PF3D7_0632100	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0632200	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0632300	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	
PF3D7_0632400	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PfNF135_030005100	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	
PfNF135_140083300	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	
PfNF135_140083400	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	
PF3D7_0700100	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	
PfNF135_090042000	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	
PfNF135_090041900	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	
PF3D7_0700400	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	
PF3D7_0700500	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0700800	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0701100	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	
PF3D7_0701500	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	
PF3D7_0701600	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	
PF3D7_0701700	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	
PF3D7_0701800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
PF3D7_0701900	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	
PF3D7_0702000	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PF3D7_0702200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0702300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0702400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0702500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0702600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0702900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_080005100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PF3D7_0703300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0703900	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	
PF3D7_0704000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_080006100	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	
PF3D7_0704200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704500	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	
PF3D7_0704600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0704900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_0705100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0705900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0706700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_080009000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0707800	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	
PF3D7_0707900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	
PF3D7_0708300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0708900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709100	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	
PF3D7_0709200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	
PF3D7_0709400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0709900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	
PF3D7_0710000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	
PF3D7_0710100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_0710300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710700	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0710900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0711000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_0711100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0711200	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0711300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0711400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_0711500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0711700	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PfNF135_040018200	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	
PF3D7_0712300	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	
PF3D7_0712400	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0712600	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0712800	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	
PF3D7_0712900	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	
PfNF135_000015000	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PF3D7_0713100	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	
PF3D7_0713200	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	
PfNF135_000014600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000014500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_000014400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PF3D7_0713700	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_000014300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000014200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000014100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000014000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000013000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_000012800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0715400	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000012000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0716300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0716600	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0717000	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0717100	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000011100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0717300	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000010900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000010800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0717600	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_000010600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0717800	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	
PfNF135_000010400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000010300	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_000010200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000010100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0718500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0718600	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000009800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0718800	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0718900	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000009500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000009400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000009300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000009200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0719400	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	
PF3D7_0719500	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0721000	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_000007400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000007000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070005000	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	
PfNF135_000006100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000041900	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	
PfNF135_000042000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000042100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_000042200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070005800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070005900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070006100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070006200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070006300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_070006400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
